Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2015,1,30,22,0,0,0,0,0,0,0,0,-32.95761718749998,-4.110327148437477,1001.841552734375,60.69157791137695,134.92787001644768,4.5095906257629395,215.23788452148438,1.9349116086959839,0
2015,1,30,22,30,0,0,0,0,0,0,0,-30.729742431640602,-4.361730957031227,1001.6846313476562,63.47172164916992,140.26801029389014,4.4868550300598145,215.23788452148438,2.1410577297210693,0
2015,1,30,23,0,0,0,0,0,0,0,0,-28.51592102050779,-4.613104248046852,1001.5277099609375,66.33798217773438,145.29086539377934,4.464118957519531,216.89723205566406,2.3472039699554443,0
2015,1,30,23,30,0,0,0,0,0,0,0,-28.158972167968727,-4.843389892578102,1001.3971557617188,67.01782989501953,149.80730315423065,4.4328436851501465,216.89723205566406,2.556330680847168,0
2015,1,31,0,0,0,0,0,0,0,0,0,-27.802496337890602,-5.073675537109352,1001.2666015625,67.70358276367188,153.53086195645352,4.40156888961792,218.34471130371094,2.7654571533203125,0
2015,1,31,0,30,0,0,0,0,0,0,0,-27.209448242187477,-5.294195556640602,1000.9966430664062,68.67564392089844,156.06848030177136,4.410109519958496,218.34471130371094,2.9501419067382812,0
2015,1,31,1,0,0,0,0,0,0,0,0,-26.61363830566404,-5.514685058593727,1000.7266845703125,69.66339111328125,157.01154904879564,4.4186506271362305,218.45956420898438,3.13482666015625,0
2015,1,31,1,30,0,0,0,0,0,0,0,-25.676672363281227,-5.723242187499977,1000.4981079101562,71.08073425292969,156.16579331422986,4.479386806488037,218.45956420898438,3.2201623916625977,0
2015,1,31,2,0,0,0,0,0,0,0,0,-24.735693359374977,-5.931799316406227,1000.26953125,72.52749633789062,153.70619952908,4.540123462677002,220.08840942382812,3.3054981231689453,0
2015,1,31,2,30,0,0,0,0,0,0,0,-23.757177734374977,-6.126135253906227,999.9496459960938,74.03102111816406,150.0360895439571,4.6933088302612305,220.08840942382812,3.316645383834839,0
2015,1,31,3,0,0,0,0,0,0,0,0,-22.775396728515602,-6.320501708984352,999.6297607421875,75.5650634765625,145.5530933354288,4.846494674682617,220.79208374023438,3.3277926445007324,0
2015,1,31,3,30,0,0,0,0,0,0,0,-21.784063720703102,-6.446447753906227,999.4841918945312,77.05176544189453,140.54981517256502,5.164233684539795,220.79208374023438,3.3219001293182373,0
2015,1,31,4,0,0,0,0,0,0,0,4,-20.793844604492165,-6.572393798828102,999.338623046875,78.56080627441406,135.21994339713243,5.481972694396973,224.68943786621094,3.316007614135742,0
2015,1,31,4,30,0,0,0,0,0,0,0,-19.796240234374977,-6.654821777343727,999.3350830078125,80.04661560058594,129.6898671084025,5.7138824462890625,224.68943786621094,3.2955899238586426,0
2015,1,31,5,0,0,0,0,0,0,0,0,-18.80327453613279,-6.737219238281227,999.3314819335938,81.5483169555664,124.04478732854582,5.945792198181152,229.90867614746094,3.275171995162964,0
2015,1,31,5,30,0,0,0,0,0,0,1,-17.877996826171852,-6.786352539062477,999.2369384765625,82.93016815185547,118.34564043079018,6.011017322540283,229.90867614746094,3.267202377319336,0
2015,1,31,6,0,0,0,0,0,0,0,7,-16.958959960937477,-6.835485839843727,999.1423950195312,84.32130432128906,112.6394688857028,6.076242446899414,232.10549926757812,3.259232521057129,0
2015,1,31,6,30,0,0,0,0,0,0,4,-16.322180175781227,-6.808721923828102,998.8931274414062,85.21037292480469,106.9658662990762,6.0383381843566895,232.10549926757812,3.2802138328552246,0
2015,1,31,7,0,0,0,0,0,0,0,7,-15.693212890624977,-6.781958007812477,998.6438598632812,86.09498596191406,101.36120532442555,6.000433921813965,229.36390686035156,3.301194906234741,0
2015,1,31,7,30,0,0,0,0,0,0,4,-16.639288330078102,-6.195104980468727,998.5368041992188,83.89494323730469,95.86165359371397,5.9413862228393555,229.36390686035156,3.370847702026367,0
