Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2014,1,3,4,0,0,0,0,0,0,0,8,-17.404547119140602,-13.810003662109352,1002.2501220703125,74.25276947021484,136.88562791761063,1.9192487001419067,345.59228515625,2.0946125984191895,0
2014,1,3,4,30,0,0,0,0,0,0,8,-17.35881652832029,-13.904211425781227,1002.3594970703125,75.11384582519531,131.22006095503633,2.039736032485962,345.59228515625,1.7498854398727417,0
2014,1,3,5,0,0,0,0,0,0,0,8,-17.313238525390602,-13.998388671874977,1002.4689331054688,75.98416900634766,125.51708599066984,2.1602234840393066,344.3786315917969,1.405158281326294,0
2014,1,3,5,30,0,0,0,0,0,0,8,-17.265203857421852,-14.064764404296852,1002.699951171875,76.70616912841797,119.82170797240083,2.28182315826416,344.3786315917969,1.1426682472229004,0
2014,1,3,6,0,0,0,0,0,0,0,1,-17.217352294921852,-14.131140136718727,1002.930908203125,77.43417358398438,114.1705137786669,2.4034228324890137,337.0257263183594,0.8801780939102173,0
2014,1,3,6,30,0,0,0,0,0,0,8,-17.170141601562477,-14.169287109374977,1003.00830078125,77.98463439941406,108.59641543318592,2.49269437789917,337.0257263183594,0.5438356995582581,0
2014,1,3,7,0,0,0,0,0,0,0,8,-17.123083496093727,-14.207434082031227,1003.0856323242188,78.53792572021484,103.13169159134414,2.581965684890747,316.71795654296875,0.20749333500862122,0
2014,1,3,7,30,0,0,0,0,0,0,8,-17.053076171874977,-14.114752197265602,1003.0723266601562,78.40413665771484,97.81016468244825,2.6732821464538574,316.71795654296875,0.49924421310424805,0
2014,1,3,8,0,0,0,0,0,0,0,8,-16.983465576171852,-14.022039794921852,1003.0590209960938,78.26811218261719,92.66893360219541,2.7645986080169678,178.54525756835938,0.7909950613975525,0
2014,1,3,8,30,15,177,22,15,177,22,8,-16.712805175781227,-13.394079589843727,1003.043212890625,76.07008361816406,87.74728364977408,2.9026451110839844,178.54525756835938,1.2545089721679688,4
2014,1,3,9,0,43,417,93,43,417,93,1,-16.447607421874977,-12.766119384765602,1003.0274658203125,73.91674041748047,83.09962146620514,3.040691614151001,181.77914428710938,1.7180229425430298,0
2014,1,3,9,30,56,595,172,56,595,172,0,-15.895819091796852,-11.944586181640602,1003.176025390625,72.43810272216797,78.77588001900321,3.2364342212677,181.77914428710938,2.010439157485962,0
2014,1,3,10,0,66,699,249,66,699,249,0,-15.365789794921852,-11.123052978515602,1003.3245239257812,70.87894439697266,74.839005135933,3.4321770668029785,189.30099487304688,2.3028552532196045,0
2014,1,3,10,30,73,764,318,73,764,318,0,-14.593786621093727,-10.075384521484352,1003.17919921875,69.51148223876953,71.35812601919295,3.7074029445648193,189.30099487304688,2.570794105529785,0
2014,1,3,11,0,78,807,376,78,807,376,0,-13.863714599609352,-9.027716064453102,1003.0338134765625,67.95903778076172,68.40694194790797,3.98262882232666,194.60775756835938,2.8387327194213867,0
2014,1,3,11,30,82,836,422,82,836,422,0,-13.330023193359352,-8.328863525390602,1002.4485473632812,67.21048736572266,66.05967016616268,4.267029762268066,194.60775756835938,3.1411750316619873,0
2014,1,3,12,0,85,853,454,85,853,454,0,-12.816961669921852,-7.629980468749977,1001.86328125,66.36725616455078,64.38478432657882,4.551430702209473,195.67654418945312,3.443617343902588,0
2014,1,3,12,30,86,862,472,86,862,472,0,-12.574957275390602,-7.268041992187477,1001.0614013671875,65.81239318847656,63.43718772734903,4.781880855560303,195.67654418945312,3.760467290878296,0
2014,1,3,13,0,193,73,226,86,863,475,4,-12.337530517578102,-6.906103515624977,1000.2595825195312,65.24100494384766,63.25046085348698,5.012330532073975,194.9185791015625,4.077317237854004,0
2014,1,3,13,30,194,140,256,85,856,463,4,-12.321752929687477,-6.815740966796852,999.68310546875,64.87230682373047,63.831450819242754,5.215476036071777,194.9185791015625,4.353961944580078,0
2014,1,3,14,0,83,841,436,83,841,436,1,-12.305975341796852,-6.725378417968727,999.1065673828125,64.50579071044922,65.15910455096908,5.418621063232422,192.78611755371094,4.6306071281433105,0
2014,1,3,14,30,165,163,229,79,817,396,4,-12.439428710937477,-6.846166992187477,998.635498046875,64.41083526611328,67.18798616375943,5.6429123878479,192.78611755371094,4.794794082641602,0
2014,1,3,15,0,74,782,343,74,782,343,1,-12.574041748046852,-6.966955566406227,998.1643676757812,64.3097152709961,69.85518257236475,5.867204189300537,190.02056884765625,4.958980560302734,0
2014,1,3,15,30,66,733,280,66,733,280,0,-12.922277832031227,-7.296881103515602,997.8093872070312,64.13429260253906,73.08835257921683,6.14829158782959,190.02056884765625,5.061986446380615,0
2014,1,3,16,0,56,665,208,56,665,208,1,-13.279272460937477,-7.626776123046852,997.4544067382812,63.91273880004883,76.81288975065607,6.429379463195801,185.81552124023438,5.164992332458496,0
2014,1,3,16,30,41,585,133,41,585,133,1,-13.687536621093727,-8.094793701171852,997.1534423828125,64.10851287841797,80.957076154881,6.704906463623047,185.81552124023438,5.322522163391113,0
2014,1,3,17,0,35,387,66,35,387,66,0,-14.108160400390602,-8.562780761718727,996.8524780273438,64.24163818359375,85.45494392243917,6.980433940887451,181.2325439453125,5.4800519943237305,0
2014,1,3,17,30,0,0,0,0,0,0,4,-14.219183349609352,-8.742620849609352,996.4935302734375,64.55999755859375,90.24586489847117,7.141489505767822,181.2325439453125,5.773777484893799,0
2014,1,3,18,0,0,0,0,0,0,0,1,-14.331060791015602,-8.922460937499977,996.1346435546875,64.87627410888672,95.28958370505072,7.302545070648193,179.30722045898438,6.067502975463867,0
2014,1,3,18,30,0,0,0,0,0,0,0,-14.352789306640602,-8.992193603515602,995.6934814453125,65.11490631103516,100.52812140531475,7.327368259429932,179.30722045898438,6.324715614318848,0
