Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2013,3,13,4,30,0,0,0,0,0,0,4,-6.412603759765602,-3.8093322753906023,990.8416748046875,82.11985778808594,119.10970211886367,5.025345802307129,294.88543701171875,4.869208335876465,0
2013,3,13,5,0,0,0,0,0,0,0,4,-6.406469726562477,-3.8768371582031023,991.21630859375,82.57477569580078,113.76603540795773,4.952690124511719,299.330810546875,4.814566135406494,0
2013,3,13,5,30,0,0,0,0,0,0,7,-6.455480957031227,-3.9282897949218523,991.4044189453125,82.5833740234375,108.24993492534664,4.96553897857666,299.330810546875,4.758527755737305,0
2013,3,13,6,0,0,0,0,0,0,0,7,-6.504675292968727,-3.9797729492187273,991.5924682617188,82.59097290039062,102.62089286076048,4.978387832641602,303.4134521484375,4.702489852905273,0
2013,3,13,6,30,0,0,0,0,0,0,4,-6.638159179687477,-3.8335021972656023,991.9141845703125,80.85990905761719,96.9284996645736,5.198689937591553,303.4134521484375,4.782441139221191,0
2013,3,13,7,0,0,0,0,0,0,0,4,-6.772924804687477,-3.6872619628906023,992.2359008789062,79.15754699707031,91.21653355582741,5.418991565704346,307.821044921875,4.862391948699951,4
2013,3,13,7,30,13,0,13,27,263,47,4,-7.071112060546852,-3.2453063964843523,992.787109375,74.85440826416016,85.5247053761281,5.638774394989014,307.821044921875,4.977980613708496,4
2013,3,13,8,0,39,0,39,55,468,137,4,-7.375769042968727,-2.8033508300781023,993.3382568359375,70.75440979003906,79.89921127416632,5.858556747436523,310.6127014160156,5.093569278717041,0
2013,3,13,8,30,72,619,239,72,619,239,1,-7.564428710937477,-2.2590087890624773,993.7159423828125,66.97651672363281,74.38272594180594,5.957098960876465,310.6127014160156,5.178097724914551,0
2013,3,13,9,0,148,114,189,84,716,340,4,-7.755651855468727,-1.7146667480468523,994.0935668945312,63.3976936340332,69.02825489526995,6.055640697479248,311.65411376953125,5.262626647949219,0
2013,3,13,9,30,177,301,309,94,782,438,4,-7.935156249999977,-1.3627380371093523,994.613525390625,60.92719268798828,63.89905581127975,6.142987251281738,311.65411376953125,5.289279937744141,0
2013,3,13,10,0,192,419,408,102,829,528,4,-8.117071533203102,-1.0108093261718523,995.1334838867188,58.54517364501953,59.072962026260676,6.2303338050842285,310.61456298828125,5.315933704376221,0
2013,3,13,10,30,233,387,458,108,863,607,4,-8.008459472656227,-0.6261352539062273,995.4224243164062,57.40550231933594,54.646552511327855,6.303400039672852,310.61456298828125,5.283548355102539,0
2013,3,13,11,0,296,109,365,112,888,675,4,-7.900640869140602,-0.24146118164060226,995.7113647460938,56.28908920288086,50.73810748988839,6.376466751098633,308.46612548828125,5.251163482666016,0
2013,3,13,11,30,320,108,394,116,905,728,4,-7.656652832031227,0.22344360351564774,995.9920043945312,55.46031188964844,47.486724174719235,6.463423252105713,308.46612548828125,5.248330116271973,0
2013,3,13,12,0,159,1,160,119,916,766,4,-7.416662597656227,0.6883178710937727,996.2726440429688,54.63182830810547,45.04341520932343,6.550380229949951,306.61944580078125,5.245497226715088,0
2013,3,13,12,30,254,16,266,120,923,789,4,-7.348547363281227,1.0294433593750227,996.4669189453125,53.58707809448242,43.550336052964234,6.592642307281494,306.61944580078125,5.252408027648926,0
2013,3,13,13,0,320,50,357,120,924,796,4,-7.280737304687477,1.3705383300781477,996.6611328125,52.56451416015625,43.109694852014506,6.634903907775879,305.8540954589844,5.259318828582764,0
2013,3,13,13,30,267,20,281,120,922,786,4,-7.360266113281227,1.6677795410156477,996.7125244140625,51.142765045166016,43.75415940572776,6.5581159591674805,305.8540954589844,5.251993656158447,0
2013,3,13,14,0,309,54,348,119,914,761,4,-7.440252685546852,1.9650207519531477,996.7638549804688,49.76011657714844,45.436086520168246,6.481328010559082,306.9739990234375,5.244668483734131,0
2013,3,13,14,30,302,72,351,116,903,720,4,-7.540838623046852,2.1268249511718977,996.95849609375,48.80875015258789,48.042980255405766,6.20872688293457,306.9739990234375,5.217776298522949,0
2013,3,13,15,0,291,150,385,112,886,665,4,-7.642156982421852,2.2886596679687727,997.153076171875,47.87316131591797,51.428718860227676,5.936125755310059,309.3892517089844,5.190884113311768,0
2013,3,13,15,30,233,343,428,108,861,596,4,-7.837530517578102,2.1189208984375227,997.1429443359375,47.72848129272461,55.4432543707286,5.6633830070495605,309.3892517089844,5.16001558303833,0
2013,3,13,16,0,221,167,305,101,827,516,4,-8.035589599609352,1.9491516113281477,997.1328125,47.57402801513672,59.950983187152424,5.3906402587890625,311.810791015625,5.129147052764893,0
2013,3,13,16,30,176,66,205,93,781,425,4,-8.229895019531227,1.3144470214843977,997.4260864257812,49.03921127319336,64.83775661608996,5.2056884765625,311.810791015625,4.9987592697143555,0
2013,3,13,17,0,133,234,214,83,716,328,4,-8.427160644531227,0.6797119140625227,997.7193603515625,50.548641204833984,70.01074396619401,5.020736217498779,313.5023193359375,4.868371486663818,0
2013,3,13,17,30,68,628,227,68,628,227,0,-8.346655273437477,-0.44705810546872726,997.9117431640625,55.192787170410156,75.3950881909482,4.853433132171631,313.5023193359375,4.594675064086914,0
2013,3,13,18,0,46,525,129,46,525,129,0,-8.266790771484352,-1.5737976074218523,998.1041870117188,60.30625534057617,80.92966178011534,4.686129570007324,313.7584228515625,4.320978164672852,0
2013,3,13,18,30,0,0,0,0,0,0,1,-8.356604003906227,-2.1093505859374773,998.39697265625,62.29534149169922,86.56267276443111,4.535070896148682,313.7584228515625,4.281235694885254,0
2013,3,13,19,0,0,0,0,0,0,0,0,-8.447119140624977,-2.6449035644531023,998.6897583007812,64.35747528076172,92.2529513448941,4.384012222290039,313.724609375,4.241493225097656,0
2013,3,13,19,30,0,0,0,0,0,0,1,-8.492254638671852,-2.8777832031249773,998.8607177734375,65.24942016601562,97.95340698396679,4.246298313140869,313.724609375,4.120545387268066,0
2013,3,13,20,0,0,0,0,0,0,0,1,-8.537573242187477,-3.1106323242187273,999.0316162109375,66.15477752685547,103.62408366058871,4.108584403991699,312.6785888671875,3.9995973110198975,0
